-1.000000000e+00	-1.314958210e-03	1.000000000e-04	3.316609975e-01	6.646070019e-01
-9.797979798e-01	-5.462281357e-04	1.000000000e-04	3.316398218e-01	6.647319977e-01
-9.595959596e-01	-6.161124488e-04	1.000000000e-04	3.316208770e-01	6.648563224e-01
-9.393939394e-01	-1.336107663e-03	1.000000000e-04	3.316043886e-01	6.649801236e-01
-9.191919192e-01	-1.231624089e-03	1.000000000e-04	3.315906227e-01	6.651035448e-01
-8.989898990e-01	-6.456822997e-04	1.000000000e-04	3.315798937e-01	6.652267248e-01
-8.787878788e-01	-8.409562520e-04	1.000000000e-04	3.315725722e-01	6.653497990e-01
-8.585858586e-01	-1.352923944e-03	1.000000000e-04	3.315690799e-01	6.654729288e-01
-8.383838384e-01	-1.163217869e-03	1.000000000e-04	3.315694320e-01	6.655971622e-01
-8.181818182e-01	-8.179119973e-04	1.000000000e-04	3.315621026e-01	6.657446954e-01
-7.979797980e-01	-1.071224012e-03	1.000000000e-04	3.315123109e-01	6.659798175e-01
-7.777777778e-01	-1.333530805e-03	1.000000000e-04	3.315141522e-01	6.661335208e-01
-7.575757576e-01	-1.149204174e-03	1.000000000e-04	3.315365103e-01	6.662647269e-01
-7.373737374e-01	-1.066380840e-03	1.000000000e-04	3.315682835e-01	6.663960686e-01
-7.171717172e-01	-1.274543050e-03	1.000000000e-04	3.316105347e-01	6.665286415e-01
-6.969696970e-01	-1.302742495e-03	1.000000000e-04	3.316652431e-01	6.666625604e-01
-6.767676768e-01	-1.245936187e-03	1.000000000e-04	3.317349113e-01	6.667978756e-01
-6.565656566e-01	-1.372084029e-03	1.000000000e-04	3.318227066e-01	6.669345966e-01
-6.363636364e-01	-1.412338571e-03	1.000000000e-04	3.319326868e-01	6.670726784e-01
-6.161616162e-01	-1.345544683e-03	1.000000000e-04	3.320701243e-01	6.672120012e-01
-5.959595960e-01	-1.520872434e-03	1.000000000e-04	3.322419828e-01	6.673523419e-01
-5.757575758e-01	-1.634788940e-03	1.000000000e-04	3.324576349e-01	6.674933348e-01
-5.555555556e-01	-1.525362988e-03	1.000000000e-04	3.327299775e-01	6.676344151e-01
-5.353535354e-01	-1.707032020e-03	1.000000000e-04	3.330772282e-01	6.677747422e-01
-5.151515152e-01	-1.816299490e-03	1.000000000e-04	3.335259414e-01	6.679130929e-01
